name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
madrid,1999-11-16,10'5 ºC,-0'9 ºC,5'4 ºC,10.5,-1.4,4.2,-1.0,66.0,0.0 l/m2,0,0.0,,,17.0,,17.7 m/s,40.9,1019.2,32.6,12.0,,,,,1999-11-16T08:01:25,1999-11-16T17:57:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08227099999,08224099999,08272099999,08226099999,08213099999,08219099999,08223099999,08215099999"
madrid,2015-08-12,32'0 ºC,19'7 ºC,26'7 ºC,29.7,19.7,25.8,3.9,24.6,0.007 l/m2,100,4.17,rain,,,,21.2 m/s,233.6,1016.0,36.7,17.4,268.8,23.3,8.0,,2015-08-12T07:22:12,2015-08-12T21:16:50,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08227099999,08272099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
madrid,2003-06-25,31'2 ºC,15'5 ºC,25'2 ºC,29.8,15.5,24.7,10.5,41.9,0.0 l/m2,0,0.0,,,,,13.8 m/s,287.4,1018.5,51.2,11.1,,,,,2003-06-25T06:45:39,2003-06-25T21:48:54,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
madrid,1991-06-03,24'5 ºC,9'8 ºC,18'3 ºC,24.5,9.4,18.3,9.7,60.4,0.0 l/m2,0,0.0,,,,,16.0 m/s,254.6,1014.5,42.9,11.9,,,,,1991-06-03T06:46:10,1991-06-03T21:39:45,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,1976-06-03,24'5 ºC,14'6 ºC,20'2 ºC,24.5,14.6,20.2,6.9,43.4,0.0 l/m2,0,0.0,,,,,34.8 m/s,41.6,1014.2,35.2,11.8,,,,,1976-06-03T06:45:54,1976-06-03T21:40:09,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2005-10-30,20'3 ºC,12'6 ºC,15'4 ºC,20.3,12.6,15.4,11.6,79.9,2.457 l/m2,100,8.33,rain,,,,20.0 m/s,170.2,1014.3,66.8,11.2,,,,,2005-10-30T07:42:13,2005-10-30T18:14:03,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08227099999,08224099999,08213099999,08223099999,08215099999"
madrid,1976-07-08,31'2 ºC,19'3 ºC,24'7 ºC,30.0,19.3,24.5,13.9,54.0,0.0 l/m2,0,0.0,,,,,19.0 m/s,321.4,1014.3,39.6,11.8,,,,,1976-07-08T06:52:14,1976-07-08T21:47:01,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08227099999,08221099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2013-09-17,30'5 ºC,14'5 ºC,22'3 ºC,29.0,14.5,22.0,7.5,40.5,0.0 l/m2,0,0.0,,,,,11.5 m/s,358.2,1013.6,19.8,30.0,249.3,21.7,8.0,,2013-09-17T07:57:24,2013-09-17T20:20:20,0.43,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEVS,LEGT,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,1979-09-09,31'4 ºC,16'8 ºC,23'9 ºC,30.6,16.8,23.8,14.6,58.7,0.0 l/m2,0,0.0,,,,,14.3 m/s,150.9,1018.4,21.6,10.3,,,,,1979-09-09T07:48:55,1979-09-09T20:34:56,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,2021-05-24,21'5 ºC,8'9 ºC,15'7 ºC,21.5,7.8,15.6,6.2,55.3,0.047 l/m2,100,4.17,rain,,,34.2,17.1 m/s,290.4,1019.2,40.9,18.0,214.7,18.7,7.0,,2021-05-24T06:51:10,2021-05-24T21:32:37,0.43,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,1982-11-19,15'7 ºC,1'1 ºC,6'8 ºC,15.7,1.1,6.7,2.6,77.6,0.0 l/m2,0,0.0,,,5.0,,9.9 m/s,53.9,1026.0,27.7,8.8,,,,,1982-11-19T08:05:04,1982-11-19T17:54:46,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,2005-04-02,15'1 ºC,9'1 ºC,11'2 ºC,15.1,7.2,10.8,7.1,76.8,13.354 l/m2,100,12.5,rain,,,,26.4 m/s,153.1,1015.1,85.1,11.5,,,,,2005-04-02T07:56:52,2005-04-02T20:40:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08227099999,08221099999,08224099999,08272099999,08213099999,08223099999,08215099999"
madrid,2023-10-03,29'5 ºC,15'2 ºC,21'7 ºC,28.4,15.2,21.5,10.7,52.0,0.0 l/m2,0,0.0,,0.0,0.0,14.0,8.7 m/s,348.6,1023.9,24.4,16.5,190.9,16.4,7.0,10.0,2023-10-03T08:12:46,2023-10-03T19:54:27,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,08227099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
madrid,2017-12-26,7'2 ºC,2'5 ºC,5'3 ºC,5.3,1.1,3.3,2.6,83.3,2.627 l/m2,100,41.67,rain,,2.0,81.7,27.2 m/s,238.0,1018.8,69.0,12.1,50.5,4.4,2.0,,2017-12-26T08:36:37,2017-12-26T17:54:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,08226099999,LETO,08219099999,08213099999,08223099999,08220099999,08215099999"
madrid,1992-04-24,25'0 ºC,5'0 ºC,16'4 ºC,25.0,3.9,16.2,3.7,45.1,0.0 l/m2,0,0.0,,,8.0,,22.9 m/s,246.2,1010.0,8.8,10.5,,,,,1992-04-24T07:23:04,1992-04-24T21:03:17,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08213099999,08223099999,08220099999,08215099999"
madrid,2002-10-01,20'0 ºC,13'2 ºC,15'4 ºC,20.0,13.2,15.4,12.5,84.3,15.747 l/m2,100,12.5,rain,,,,12.5 m/s,126.4,1020.6,93.6,7.5,,,,,2002-10-01T08:10:47,2002-10-01T19:57:32,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
madrid,1979-01-25,9'4 ºC,6'0 ºC,7'7 ºC,8.8,6.0,7.3,6.8,94.1,0.557 l/m2,100,4.17,rain,,,,13.7 m/s,207.9,1002.4,63.6,6.9,,,,,1979-01-25T08:30:45,1979-01-25T18:23:44,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08272099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2019-12-06,12'7 ºC,5'6 ºC,9'1 ºC,12.7,4.5,8.3,2.8,65.6,0.0 l/m2,0,0.0,,,,21.5,10.5 m/s,49.0,1023.3,45.3,20.6,91.8,7.8,5.0,,2019-12-06T08:23:07,2019-12-06T17:48:05,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2022-11-12,19'1 ºC,11'5 ºC,13'8 ºC,19.1,11.5,13.8,9.8,77.2,4.092 l/m2,100,70.83,rain,0.0,0.6,103.7,28.9 m/s,82.6,1022.9,63.7,14.5,53.3,4.4,3.0,10.0,2022-11-12T07:57:15,2022-11-12T18:00:08,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2021-07-02,33'6 ºC,18'5 ºC,26'5 ºC,31.2,18.5,25.4,4.1,26.1,0.0 l/m2,0,0.0,,,,30.2,25.5 m/s,237.0,1013.9,2.6,18.3,315.9,27.4,7.0,,2021-07-02T06:48:56,2021-07-02T21:48:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,1972-05-01,12'1 ºC,5'1 ºC,9'2 ºC,12.1,4.0,7.4,4.5,74.3,,0,0.0,,,,,29.5 m/s,202.5,,61.7,10.0,,,,,1972-05-01T06:13:58,1972-05-01T20:10:19,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,08227099999
madrid,1978-06-06,22'8 ºC,14'1 ºC,18'4 ºC,22.8,14.1,18.4,13.0,71.7,0.0 l/m2,0,0.0,,,,,21.5 m/s,231.1,1012.2,62.9,11.2,,,,,1978-06-06T06:45:07,1978-06-06T21:41:47,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08213099999,08223099999,08215099999"
madrid,1974-11-23,11'1 ºC,6'1 ºC,8'7 ºC,11.1,3.8,7.9,5.5,81.2,7.672 l/m2,100,4.17,rain,,,,23.0 m/s,312.7,1016.8,59.9,8.5,,,,,1974-11-23T08:09:35,1974-11-23T17:52:18,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,1985-10-19,24'2 ºC,6'3 ºC,15'4 ºC,24.2,6.3,15.4,3.3,47.3,0.0 l/m2,0,0.0,,,,,11.8 m/s,190.3,1017.6,30.6,10.6,,,,,1985-10-19T07:29:42,1985-10-19T18:29:09,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08223099999,08220099999,08215099999"
madrid,1989-05-31,20'2 ºC,12'6 ºC,15'5 ºC,20.2,12.6,15.5,11.4,78.4,0.509 l/m2,100,8.33,rain,,,,27.7 m/s,263.4,1013.3,54.6,10.7,,,,,1989-05-31T06:47:14,1989-05-31T21:37:57,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,2015-03-19,11'9 ºC,6'0 ºC,8'9 ºC,11.9,3.6,7.8,5.9,82.4,3.884 l/m2,100,20.83,rain,,31.0,40.7,26.2 m/s,17.4,1015.2,86.2,13.7,141.9,12.2,5.0,,2015-03-19T07:20:29,2015-03-19T19:25:24,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,1988-05-31,26'1 ºC,9'3 ºC,18'3 ºC,26.1,9.3,18.3,7.8,53.9,0.0 l/m2,0,0.0,,,,,19.8 m/s,317.1,1015.8,34.2,12.3,,,,,1988-05-31T06:47:06,1988-05-31T21:38:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,2012-09-09,28'9 ºC,16'9 ºC,22'9 ºC,27.6,16.9,22.6,9.7,46.6,2.149 l/m2,100,4.17,rain,,,31.3,15.2 m/s,231.4,1017.1,36.8,17.8,269.0,23.3,9.0,,2012-09-09T07:49:56,2012-09-09T20:33:16,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEVS,LEGT,LETO,08219099999,08223099999,08215099999"
madrid,2011-08-16,36'3 ºC,18'3 ºC,27'8 ºC,34.8,18.3,27.3,11.3,38.8,0.0 l/m2,0,0.0,,,,48.2,16.3 m/s,233.5,1014.9,2.6,21.3,320.5,27.7,9.0,,2011-08-16T07:26:03,2011-08-16T21:11:30,0.59,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,LETO,08219099999,08223099999,08215099999"
madrid,1980-09-17,30'3 ºC,16'0 ºC,22'5 ºC,29.2,16.0,22.2,13.8,62.3,3.0 l/m2,100,4.17,rain,,,,25.0 m/s,21.8,1018.5,22.2,10.9,,,,,1980-09-17T07:57:21,1980-09-17T20:20:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08221099999,08227099999,08224099999,08213099999,08223099999,08220099999,08215099999"
madrid,2016-01-28,9'0 ºC,6'8 ºC,7'7 ºC,7.8,5.4,6.7,6.6,92.6,1.066 l/m2,100,29.17,rain,,,40.7,14.8 m/s,196.4,1029.5,93.4,7.3,44.8,3.8,2.0,,2016-01-28T08:28:19,2016-01-28T18:27:20,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"08221099999,08227099999,08272099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
madrid,2017-03-06,18'1 ºC,9'0 ºC,13'2 ºC,18.1,6.6,12.9,7.8,72.1,0.003 l/m2,100,4.17,rain,,32.0,42.5,27.3 m/s,254.1,1023.7,61.5,16.5,181.0,15.6,6.0,,2017-03-06T07:40:35,2017-03-06T19:11:57,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
madrid,1980-04-23,18'5 ºC,2'1 ºC,11'0 ºC,18.5,2.1,10.9,0.9,52.0,0.0 l/m2,0,0.0,,,,,28.0 m/s,36.4,1018.2,18.3,11.7,,,,,1980-04-23T07:24:36,1980-04-23T21:02:08,0.27,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999,08220099999"
madrid,1995-10-16,23'1 ºC,7'8 ºC,15'2 ºC,23.1,7.8,15.2,6.9,61.6,0.0 l/m2,0,0.0,,,,,11.2 m/s,22.3,1019.7,25.3,10.6,,,,,1995-10-16T07:26:00,1995-10-16T18:34:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,08272099999,08226099999,08213099999,08215099999"
madrid,2018-04-24,26'0 ºC,12'6 ºC,20'0 ºC,26.0,12.6,20.0,8.9,50.4,0.0 l/m2,0,0.0,,,,23.5,12.0 m/s,66.9,1015.3,59.3,16.6,251.7,21.7,8.0,,2018-04-24T07:23:31,2018-04-24T21:02:59,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2023-05-20,19'5 ºC,8'2 ºC,14'7 ºC,19.5,7.7,14.6,0.8,39.5,0.009 l/m2,100,12.5,rain,0.0,0.0,33.8,15.4 m/s,36.5,1014.5,37.3,15.5,261.5,22.5,8.0,10.0,2023-05-20T06:54:30,2023-05-20T21:28:42,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08213099999,08223099999,08215099999"
madrid,1976-04-12,13'1 ºC,6'6 ºC,9'7 ºC,13.1,4.5,9.1,4.2,69.9,0.054 l/m2,100,4.17,rain,,,,32.3 m/s,103.7,1003.6,74.4,10.8,,,,,1976-04-12T07:40:55,1976-04-12T20:50:45,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,1992-01-25,12'4 ºC,-3'7 ºC,3'5 ºC,12.4,-4.6,2.8,-2.9,66.5,0.0 l/m2,0,0.0,,,15.0,,18.4 m/s,32.9,1032.9,6.1,11.4,,,,,1992-01-25T08:30:50,1992-01-25T18:23:32,0.69,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08213099999,08223099999,08220099999,08215099999"
madrid,2012-01-15,4'2 ºC,-2'8 ºC,1'4 ºC,4.2,-3.0,1.3,0.4,92.9,0.0 l/m2,0,0.0,,,,,6.6 m/s,20.1,1019.5,65.4,4.1,24.6,2.1,1.0,,2012-01-15T08:36:14,2012-01-15T18:12:03,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,1970-10-24,17'2 ºC,1'7 ºC,8'7 ºC,17.2,1.0,7.9,-4.1,42.4,,0,0.0,,,,,22.3 m/s,55.8,,0.0,11.0,,,,,1970-10-24T07:34:50,1970-10-24T18:22:35,0.81,Clear,Clear conditions throughout the day.,clear-day,08227099999
madrid,1979-10-12,12'8 ºC,9'9 ºC,11'3 ºC,12.8,9.7,11.3,9.8,90.2,1.531 l/m2,100,8.33,rain,,,,26.5 m/s,204.7,1001.3,75.1,9.3,,,,,1979-10-12T07:21:37,1979-10-12T18:40:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,1970-04-22,22'9 ºC,1'7 ºC,12'2 ºC,22.9,1.7,12.0,1.9,52.3,,0,0.0,,,,,9.4 m/s,311.8,,37.1,11.0,,,,,1970-04-22T06:26:49,1970-04-22T20:00:31,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,08227099999
madrid,1980-04-25,21'1 ºC,5'5 ºC,12'4 ºC,21.1,3.0,11.8,-0.9,42.1,0.0 l/m2,0,0.0,,,,,18.6 m/s,47.7,1011.9,20.1,11.1,,,,,1980-04-25T07:21:49,1980-04-25T21:04:12,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,2014-10-14,15'7 ºC,10'1 ºC,12'3 ºC,15.7,10.1,12.3,9.4,83.6,17.721 l/m2,100,20.83,rain,,,24.1,17.7 m/s,247.0,1010.0,75.1,13.2,129.1,11.0,6.0,,2014-10-14T08:24:17,2014-10-14T19:36:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,2019-01-06,15'5 ºC,-3'1 ºC,4'9 ºC,15.5,-5.8,4.8,-4.1,55.7,0.0 l/m2,0,0.0,,,,11.6,6.7 m/s,12.4,1031.2,0.0,16.4,115.2,9.8,5.0,,2019-01-06T08:38:08,2019-01-06T18:03:03,0.0,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2017-01-06,11'1 ºC,-2'1 ºC,3'2 ºC,11.1,-4.9,2.1,-3.0,69.3,0.0 l/m2,0,0.0,,,,,9.5 m/s,7.4,1028.9,13.8,16.4,119.2,10.3,5.0,,2017-01-06T08:38:05,2017-01-06T18:03:30,0.29,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
madrid,1976-12-11,15'7 ºC,2'6 ºC,8'0 ºC,15.7,1.7,7.8,5.6,86.2,0.0 l/m2,0,0.0,,,,,7.2 m/s,125.7,1023.6,44.4,6.3,,,,,1976-12-11T08:27:57,1976-12-11T17:48:17,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2008-11-10,15'4 ºC,3'3 ºC,8'4 ºC,15.4,2.3,8.0,4.4,78.4,0.0 l/m2,0,0.0,,,4.0,,8.0 m/s,326.9,1027.7,31.4,9.8,,,,,2008-11-10T07:55:21,2008-11-10T18:01:35,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
madrid,1978-10-13,20'7 ºC,13'8 ºC,16'7 ºC,20.7,13.8,16.7,11.7,72.8,0.123 l/m2,100,4.17,rain,,,,18.8 m/s,138.5,1019.1,66.8,10.9,,,,,1978-10-13T07:22:56,1978-10-13T18:38:37,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2001-08-21,34'1 ºC,15'0 ºC,25'0 ºC,32.6,15.0,24.4,8.9,38.0,0.0 l/m2,0,0.0,,,,,14.9 m/s,268.9,1018.2,0.1,11.1,,,,,2001-08-21T07:31:16,2001-08-21T21:03:46,0.08,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08272099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2011-10-13,31'3 ºC,10'9 ºC,20'5 ºC,29.2,10.9,20.1,0.6,28.6,0.0 l/m2,0,0.0,,,,,8.1 m/s,1.2,1020.9,0.6,19.8,205.8,17.9,7.0,,2011-10-13T08:22:56,2011-10-13T19:38:36,0.55,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEVS,LEGT,LETO,08219099999,08213099999,08223099999,08215099999"
madrid,1990-03-15,18'8 ºC,3'1 ºC,11'5 ºC,18.8,2.5,11.3,4.1,62.5,0.0 l/m2,0,0.0,,,,,14.8 m/s,355.8,1029.6,16.3,10.0,,,,,1990-03-15T07:26:56,1990-03-15T19:21:14,0.63,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999,08220099999"
madrid,2001-06-12,26'4 ºC,11'0 ºC,19'7 ºC,26.4,11.0,19.7,5.7,45.0,0.01 l/m2,100,4.17,rain,,,,16.6 m/s,310.4,1019.5,53.6,13.0,,,,,2001-06-12T06:44:03,2001-06-12T21:45:21,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
madrid,1979-05-17,24'8 ºC,11'0 ºC,19'1 ºC,24.8,11.0,19.1,7.2,48.3,0.0 l/m2,0,0.0,,,,,33.9 m/s,240.6,1009.1,34.1,10.9,,,,,1979-05-17T06:57:15,1979-05-17T21:25:28,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2019-11-15,8'8 ºC,3'6 ºC,5'7 ºC,5.9,0.5,3.6,-1.9,58.5,0.003 l/m2,100,4.17,rain,,,42.0,22.7 m/s,288.7,1004.7,49.0,21.0,116.6,10.2,5.0,,2019-11-15T08:00:24,2019-11-15T17:57:45,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2013-04-10,16'5 ºC,8'4 ºC,12'6 ºC,16.5,6.1,12.2,9.2,80.5,0.051 l/m2,100,8.33,rain,,48.0,55.4,32.6 m/s,230.5,1017.5,63.4,17.4,213.9,18.5,8.0,,2013-04-10T07:43:59,2013-04-10T20:48:44,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEVS,LEGT,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,1992-08-06,36'3 ºC,20'5 ºC,29'5 ºC,35.0,20.5,29.0,13.7,40.1,0.0 l/m2,0,0.0,,,,,27.5 m/s,318.1,1017.7,33.0,12.2,,,,,1992-08-06T07:16:54,1992-08-06T21:23:37,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08223099999,08220099999,08215099999"
madrid,1979-02-01,7'1 ºC,1'1 ºC,4'2 ºC,7.1,1.1,3.7,2.6,89.4,0.557 l/m2,100,4.17,rain,,,,11.0 m/s,201.3,1017.5,79.5,8.4,,,,,1979-02-01T08:24:54,1979-02-01T18:32:15,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,1997-02-10,13'4 ºC,1'1 ºC,7'1 ºC,13.4,1.1,7.0,2.0,72.3,0.0 l/m2,0,0.0,,,90.0,,9.2 m/s,247.1,1032.4,16.4,9.9,,,,,1997-02-10T08:14:36,1997-02-10T18:44:01,0.1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,08272099999,08213099999,08223099999,08215099999"
madrid,2020-10-12,19'3 ºC,9'5 ºC,13'1 ºC,19.3,7.7,12.9,1.8,47.5,0.0 l/m2,0,0.0,,,,31.3,15.8 m/s,26.1,1024.6,0.4,18.2,197.5,16.9,7.0,,2020-10-12T08:22:45,2020-10-12T19:38:55,0.85,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,1982-11-08,14'3 ºC,10'7 ºC,11'5 ºC,14.3,10.7,11.5,8.6,82.4,1.033 l/m2,100,8.33,rain,,,,31.5 m/s,201.4,1001.0,62.5,10.7,,,,,1982-11-08T07:52:12,1982-11-08T18:04:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,2007-07-21,28'2 ºC,16'0 ºC,22'7 ºC,26.9,16.0,22.5,5.5,35.0,0.0 l/m2,0,0.0,,,,,19.7 m/s,245.2,1015.5,34.4,19.9,,,,,2007-07-21T07:01:45,2007-07-21T21:40:04,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999,08215099999"
madrid,2013-06-15,33'9 ºC,15'4 ºC,25'8 ºC,31.8,15.4,24.9,5.8,30.6,0.0 l/m2,0,0.0,,,,38.9,20.8 m/s,257.4,1014.9,2.4,28.8,367.8,31.8,10.0,,2013-06-15T06:44:01,2013-06-15T21:46:40,0.23,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEVS,LEGT,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,2009-07-08,32'0 ºC,16'7 ºC,24'8 ºC,29.9,16.7,24.1,8.3,38.3,0.0 l/m2,0,0.0,,,,,29.2 m/s,25.0,1015.7,22.4,20.3,,,,,2009-07-08T06:52:19,2009-07-08T21:47:05,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
madrid,1970-10-13,23'4 ºC,5'1 ºC,13'9 ºC,23.4,5.1,13.7,6.2,64.0,,0,0.0,,,,,18.4 m/s,51.7,,40.0,11.0,,,,,1970-10-13T07:22:52,1970-10-13T18:38:42,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,08227099999
